File,Hardware,Linearization,Precision,Outer loop,Outer steps,BC on x,BC on y,Simulation,Nu,Grid,Krylov solver,Newton tol,Krylov tol,Newton MaxIt,Krylov MaxIt,Max BT iters,Total Successes,Total Failures,Win Rate,Average - Newton Iters per Outer Step,Std Dev - Newton Iters per Outer Step,Max - Newton Iters per Outer Step,Min - Newton Iters per Outer Step,Average - Krylov Iters per Newton Step,Std Dev - Krylov Iters per Newton Step,Max - Krylov Iters per Newton Step,Min - Krylov Iters per Newton Step,"Average - Time per Newton Iter, s","Std Dev - Time per Newton Iter, s","Max - Time per Newton Iter, s","Min - Time per Newton Iter, s","Average - Time per Outer Step, s","Std Dev - Time per Outer Step, s","Max - Time per Outer Step, s","Min - Time per Outer Step, s",Total Solver Time,Total Wall Time,Severe Failures,Chi,Eps,Diff,Unified_Config,Slowdown
raddiff_091_summary.txt,CPU,Automatic Differentiation,float64,time,200,dirichlet,dirichlet,DYNAMIC,,"(128, 128)",GMRES,1e-06,1e-08,15,100,10,200,0,100.00%,2.00,0.00,2,2,8.75,0.46,9,7,0.0018,0.0017,0.0043,0.0001,0.0040,0.0020,0.0317,0.0034,0.7913,0.8963,0,,0.01,,DYNAMIC,1.40x
raddiff_096_summary.txt,CPU,Finite Difference,float64,time,200,dirichlet,dirichlet,DYNAMIC,,"(128, 128)",BICGSTAB,1e-06,1e-08,15,100,10,200,0,100.00%,2.00,0.00,2,2,5.61,0.93,10,5,0.0020,0.0032,0.0555,0.0001,0.0043,0.0057,0.0852,0.0035,0.8593,0.9652,0,,0.01,,DYNAMIC,1.52x
raddiff_048_summary.txt,CPU,Finite Difference,float32,time,200,dirichlet,dirichlet,DYNAMIC,,"(128, 128)",BICGSTAB,0.0001,1e-06,15,100,10,200,0,100.00%,3.23,1.37,9,2,65.82,33.91,100,6,0.0143,0.0128,0.0706,0.0001,0.0467,0.0364,0.1991,0.0061,9.3337,9.4285,0,,0.01,,DYNAMIC,16.53x
raddiff_047_summary.txt,CPU,Finite Difference,float32,time,200,dirichlet,dirichlet,DYNAMIC,,"(128, 128)",GMRES,0.0001,1e-06,15,100,10,200,0,100.00%,2.00,0.00,2,2,1982.78,1.57,1983,1965,0.2445,0.2445,0.5602,0.0001,0.4894,0.0112,0.5885,0.4817,97.8857,97.9890,0,,0.01,,DYNAMIC,173.31x
raddiff_095_summary.txt,CPU,Finite Difference,float64,time,200,dirichlet,dirichlet,DYNAMIC,,"(128, 128)",GMRES,1e-06,1e-08,15,100,10,200,0,100.00%,2.00,0.00,2,2,1889.01,326.67,1947,8,0.3142,0.3231,0.7069,0.0001,0.6289,0.1068,0.7074,0.0044,125.7794,125.8866,0,,0.01,,DYNAMIC,222.70x
raddiff_042_summary.txt,CPU,Automatic Differentiation,float32,time,200,dirichlet,dirichlet,DYNAMIC,,"(64, 64)",BICGSTAB,0.0001,1e-06,15,100,10,200,0,100.00%,2.00,0.00,2,2,5.00,0.07,5,4,0.0011,0.0010,0.0025,0.0001,0.0025,0.0021,0.0315,0.0023,0.5066,0.5997,0,,0.01,,DYNAMIC,1.00x
raddiff_090_summary.txt,CPU,Automatic Differentiation,float64,time,200,dirichlet,dirichlet,DYNAMIC,,"(64, 64)",BICGSTAB,1e-06,1e-08,15,100,10,200,0,100.00%,2.00,0.00,2,2,6.99,0.10,7,6,0.0012,0.0011,0.0026,0.0001,0.0028,0.0022,0.0341,0.0026,0.5628,0.6595,0,,0.01,,DYNAMIC,1.11x
raddiff_041_summary.txt,CPU,Automatic Differentiation,float32,time,200,dirichlet,dirichlet,DYNAMIC,,"(64, 64)",GMRES,0.0001,1e-06,15,100,10,200,0,100.00%,2.00,0.00,2,2,9.82,0.71,11,9,0.0013,0.0012,0.0033,0.0001,0.0029,0.0021,0.0319,0.0026,0.5882,0.6829,0,,0.01,,DYNAMIC,1.16x
raddiff_094_summary.txt,CPU,Finite Difference,float64,time,200,dirichlet,dirichlet,DYNAMIC,,"(64, 64)",BICGSTAB,1e-06,1e-08,15,100,10,200,0,100.00%,2.00,0.00,2,2,7.14,0.45,10,6,0.0015,0.0029,0.0533,0.0001,0.0034,0.0055,0.0808,0.0028,0.6728,0.7704,0,,0.01,,DYNAMIC,1.33x
raddiff_089_summary.txt,CPU,Automatic Differentiation,float64,time,200,dirichlet,dirichlet,DYNAMIC,,"(64, 64)",GMRES,1e-06,1e-08,15,100,10,200,0,100.00%,2.00,0.00,2,2,12.98,0.16,13,11,0.0015,0.0015,0.0033,0.0001,0.0035,0.0020,0.0317,0.0031,0.6917,0.7918,0,,0.01,,DYNAMIC,1.37x
raddiff_046_summary.txt,CPU,Finite Difference,float32,time,200,dirichlet,dirichlet,DYNAMIC,,"(64, 64)",BICGSTAB,0.0001,1e-06,15,100,10,200,0,100.00%,2.92,0.91,7,2,63.37,33.34,100,5,0.0084,0.0081,0.0736,0.0001,0.0249,0.0179,0.1030,0.0046,4.9732,5.0666,0,,0.01,,DYNAMIC,9.82x
raddiff_045_summary.txt,CPU,Finite Difference,float32,time,200,dirichlet,dirichlet,DYNAMIC,,"(64, 64)",GMRES,0.0001,1e-06,15,100,10,200,0,100.00%,2.00,0.00,2,2,1982.89,0.98,1985,1973,0.1498,0.1497,0.3576,0.0001,0.2999,0.0064,0.3857,0.2898,59.9781,60.0706,0,,0.01,,DYNAMIC,118.39x
raddiff_093_summary.txt,CPU,Finite Difference,float64,time,200,dirichlet,dirichlet,DYNAMIC,,"(64, 64)",GMRES,1e-06,1e-08,15,100,10,200,0,100.00%,2.00,0.00,2,2,1902.48,296.94,1951,12,0.1619,0.1654,0.3419,0.0001,0.3242,0.0480,0.3423,0.0038,64.8339,64.9315,0,,0.01,,DYNAMIC,127.98x
raddiff_036_summary.txt,CPU,Automatic Differentiation,float32,time,200,dirichlet,dirichlet,DYNAMIC,,"(128, 128)",BICGSTAB,0.0001,1e-06,15,100,10,200,0,100.00%,2.00,0.00,2,2,4.00,0.07,4,3,0.0012,0.0012,0.0027,0.0001,0.0029,0.0020,0.0313,0.0026,0.5716,0.6741,0,,0.1,,DYNAMIC,1.00x
raddiff_035_summary.txt,CPU,Automatic Differentiation,float32,time,200,dirichlet,dirichlet,DYNAMIC,,"(128, 128)",GMRES,0.0001,1e-06,15,100,10,200,0,100.00%,2.00,0.00,2,2,7.04,0.32,9,6,0.0014,0.0013,0.0030,0.0001,0.0031,0.0020,0.0316,0.0028,0.6258,0.7292,0,,0.1,,DYNAMIC,1.09x
raddiff_084_summary.txt,CPU,Automatic Differentiation,float64,time,200,dirichlet,dirichlet,DYNAMIC,,"(128, 128)",BICGSTAB,1e-06,1e-08,15,100,10,200,0,100.00%,2.00,0.00,2,2,5.05,0.33,6,3,0.0015,0.0014,0.0033,0.0001,0.0034,0.0021,0.0324,0.0030,0.6891,1.8967,0,,0.1,,DYNAMIC,1.21x
raddiff_083_summary.txt,CPU,Automatic Differentiation,float64,time,200,dirichlet,dirichlet,DYNAMIC,,"(128, 128)",GMRES,1e-06,1e-08,15,100,10,200,0,100.00%,2.00,0.00,2,2,8.81,0.41,9,7,0.0018,0.0017,0.0084,0.0001,0.0040,0.0020,0.0315,0.0033,0.7906,0.8987,0,,0.1,,DYNAMIC,1.38x
raddiff_088_summary.txt,CPU,Finite Difference,float64,time,200,dirichlet,dirichlet,DYNAMIC,,"(128, 128)",BICGSTAB,1e-06,1e-08,15,100,10,200,0,100.00%,2.00,0.00,2,2,5.79,0.94,10,5,0.0020,0.0033,0.0565,0.0001,0.0044,0.0057,0.0850,0.0035,0.8725,0.9802,0,,0.1,,DYNAMIC,1.53x
raddiff_040_summary.txt,CPU,Finite Difference,float32,time,200,dirichlet,dirichlet,DYNAMIC,,"(128, 128)",BICGSTAB,0.0001,1e-06,15,100,10,200,0,100.00%,3.31,1.29,8,2,65.59,34.81,100,4,0.0146,0.0131,0.0718,0.0001,0.0489,0.0360,0.1741,0.0054,9.7716,9.8748,0,,0.1,,DYNAMIC,17.10x
raddiff_039_summary.txt,CPU,Finite Difference,float32,time,200,dirichlet,dirichlet,DYNAMIC,,"(128, 128)",GMRES,0.0001,1e-06,15,100,10,200,0,100.00%,2.00,0.00,2,2,1982.80,1.56,1983,1965,0.2444,0.2444,0.5532,0.0001,0.4893,0.0105,0.5826,0.4785,97.8544,97.9603,0,,0.1,,DYNAMIC,171.19x
raddiff_087_summary.txt,CPU,Finite Difference,float64,time,200,dirichlet,dirichlet,DYNAMIC,,"(128, 128)",GMRES,1e-06,1e-08,15,100,10,200,0,100.00%,2.00,0.00,2,2,1892.64,312.39,1947,8,0.3147,0.3228,0.7036,0.0001,0.6299,0.1016,0.7040,0.0045,125.9784,126.0926,0,,0.1,,DYNAMIC,220.40x
raddiff_034_summary.txt,CPU,Automatic Differentiation,float32,time,200,dirichlet,dirichlet,DYNAMIC,,"(64, 64)",BICGSTAB,0.0001,1e-06,15,100,10,200,0,100.00%,2.00,0.00,2,2,5.00,0.00,5,5,0.0011,0.0010,0.0026,0.0001,0.0025,0.0020,0.0306,0.0023,0.5098,0.6031,0,,0.1,,DYNAMIC,1.00x
raddiff_082_summary.txt,CPU,Automatic Differentiation,float64,time,200,dirichlet,dirichlet,DYNAMIC,,"(64, 64)",BICGSTAB,1e-06,1e-08,15,100,10,200,0,100.00%,2.00,0.00,2,2,6.99,0.10,7,6,0.0012,0.0011,0.0026,0.0001,0.0028,0.0020,0.0304,0.0025,0.5603,0.6589,0,,0.1,,DYNAMIC,1.10x
raddiff_033_summary.txt,CPU,Automatic Differentiation,float32,time,200,dirichlet,dirichlet,DYNAMIC,,"(64, 64)",GMRES,0.0001,1e-06,15,100,10,200,0,100.00%,2.00,0.00,2,2,9.99,0.16,11,9,0.0013,0.0012,0.0031,0.0001,0.0030,0.0021,0.0324,0.0027,0.5942,1.5014,0,,0.1,,DYNAMIC,1.17x
raddiff_086_summary.txt,CPU,Finite Difference,float64,time,200,dirichlet,dirichlet,DYNAMIC,,"(64, 64)",BICGSTAB,1e-06,1e-08,15,100,10,200,0,100.00%,2.00,0.00,2,2,7.30,0.52,10,7,0.0015,0.0030,0.0555,0.0001,0.0034,0.0058,0.0845,0.0027,0.6874,0.7854,0,,0.1,,DYNAMIC,1.35x
raddiff_081_summary.txt,CPU,Automatic Differentiation,float64,time,200,dirichlet,dirichlet,DYNAMIC,,"(64, 64)",GMRES,1e-06,1e-08,15,100,10,200,0,100.00%,2.00,0.00,2,2,12.98,0.16,13,11,0.0016,0.0015,0.0033,0.0001,0.0035,0.0020,0.0310,0.0033,0.6997,0.7963,0,,0.1,,DYNAMIC,1.37x
raddiff_038_summary.txt,CPU,Finite Difference,float32,time,200,dirichlet,dirichlet,DYNAMIC,,"(64, 64)",BICGSTAB,0.0001,1e-06,15,100,10,200,0,100.00%,2.89,0.94,8,2,62.51,34.51,100,5,0.0082,0.0081,0.0681,0.0001,0.0242,0.0180,0.1068,0.0048,4.8433,4.9380,0,,0.1,,DYNAMIC,9.50x
raddiff_037_summary.txt,CPU,Finite Difference,float32,time,200,dirichlet,dirichlet,DYNAMIC,,"(64, 64)",GMRES,0.0001,1e-06,15,100,10,200,0,100.00%,2.00,0.00,2,2,1984.63,1.31,1986,1972,0.1496,0.1496,0.3580,0.0001,0.2996,0.0064,0.3875,0.2893,59.9224,60.0158,0,,0.1,,DYNAMIC,117.54x
raddiff_085_summary.txt,CPU,Finite Difference,float64,time,200,dirichlet,dirichlet,DYNAMIC,,"(64, 64)",GMRES,1e-06,1e-08,15,100,10,200,0,100.00%,2.00,0.00,2,2,1902.39,297.46,1950,12,0.1624,0.1660,0.3585,0.0001,0.3253,0.0483,0.3589,0.0041,65.0566,65.1563,0,,0.1,,DYNAMIC,127.61x
raddiff_028_summary.txt,CPU,Automatic Differentiation,float32,time,200,dirichlet,dirichlet,DYNAMIC,,"(128, 128)",BICGSTAB,0.0001,1e-06,15,100,10,200,0,100.00%,2.00,0.00,2,2,4.00,0.07,4,3,0.0013,0.0012,0.0028,0.0001,0.0029,0.0021,0.0325,0.0026,0.5821,0.6942,0,,1.0,,DYNAMIC,1.00x
raddiff_076_summary.txt,CPU,Automatic Differentiation,float64,time,200,dirichlet,dirichlet,DYNAMIC,,"(128, 128)",BICGSTAB,1e-06,1e-08,15,100,10,200,0,100.00%,2.00,0.00,2,2,5.11,0.37,6,3,0.0015,0.0014,0.0034,0.0001,0.0034,0.0020,0.0317,0.0030,0.6877,0.7987,0,,1.0,,DYNAMIC,1.18x
raddiff_027_summary.txt,CPU,Automatic Differentiation,float32,time,200,dirichlet,dirichlet,DYNAMIC,,"(128, 128)",GMRES,0.0001,1e-06,15,100,10,200,0,100.00%,2.00,0.00,2,2,7.99,0.28,9,6,0.0016,0.0023,0.0387,0.0001,0.0038,0.0085,0.1232,0.0029,0.7587,0.8792,0,,1.0,,DYNAMIC,1.30x
raddiff_075_summary.txt,CPU,Automatic Differentiation,float64,time,200,dirichlet,dirichlet,DYNAMIC,,"(128, 128)",GMRES,1e-06,1e-08,15,100,10,200,0,100.00%,2.00,0.00,2,2,8.93,0.30,9,7,0.0019,0.0024,0.0357,0.0001,0.0042,0.0043,0.0642,0.0035,0.8322,0.9575,0,,1.0,,DYNAMIC,1.43x
raddiff_080_summary.txt,CPU,Finite Difference,float64,time,200,dirichlet,dirichlet,DYNAMIC,,"(128, 128)",BICGSTAB,1e-06,1e-08,15,100,10,200,0,100.00%,2.00,0.00,2,2,6.28,0.93,10,5,0.0021,0.0032,0.0552,0.0001,0.0046,0.0057,0.0843,0.0037,0.9102,1.0208,0,,1.0,,DYNAMIC,1.56x
raddiff_032_summary.txt,CPU,Finite Difference,float32,time,200,dirichlet,dirichlet,DYNAMIC,,"(128, 128)",BICGSTAB,0.0001,1e-06,15,100,10,200,0,100.00%,3.68,1.78,15,2,67.65,34.17,100,7,0.0159,0.0134,0.0728,0.0001,0.0591,0.0498,0.3889,0.0062,11.8211,11.9285,0,,1.0,,DYNAMIC,20.31x
raddiff_031_summary.txt,CPU,Finite Difference,float32,time,200,dirichlet,dirichlet,DYNAMIC,,"(128, 128)",GMRES,0.0001,1e-06,15,100,10,200,0,100.00%,2.00,0.00,2,2,1982.78,1.70,1983,1963,0.2445,0.2445,0.5473,0.0001,0.4895,0.0086,0.5752,0.4815,97.8923,98.0013,0,,1.0,,DYNAMIC,168.17x
raddiff_079_summary.txt,CPU,Finite Difference,float64,time,200,dirichlet,dirichlet,DYNAMIC,,"(128, 128)",GMRES,1e-06,1e-08,15,100,10,200,0,100.00%,2.00,0.00,2,2,1895.55,304.15,1947,8,0.3143,0.3219,0.6758,0.0001,0.6290,0.0985,0.6763,0.0046,125.7980,125.9097,0,,1.0,,DYNAMIC,216.11x
raddiff_026_summary.txt,CPU,Automatic Differentiation,float32,time,200,dirichlet,dirichlet,DYNAMIC,,"(64, 64)",BICGSTAB,0.0001,1e-06,15,100,10,200,0,100.00%,2.00,0.00,2,2,5.00,0.00,5,5,0.0011,0.0011,0.0027,0.0001,0.0026,0.0023,0.0344,0.0023,0.5261,0.6174,0,,1.0,,DYNAMIC,1.00x
raddiff_074_summary.txt,CPU,Automatic Differentiation,float64,time,200,dirichlet,dirichlet,DYNAMIC,,"(64, 64)",BICGSTAB,1e-06,1e-08,15,100,10,200,0,100.00%,2.00,0.00,2,2,7.00,0.07,7,6,0.0012,0.0011,0.0028,0.0001,0.0028,0.0020,0.0305,0.0025,0.5664,0.6607,0,,1.0,,DYNAMIC,1.08x
raddiff_078_summary.txt,CPU,Finite Difference,float64,time,200,dirichlet,dirichlet,DYNAMIC,,"(64, 64)",BICGSTAB,1e-06,1e-08,15,100,10,200,0,100.00%,2.00,0.00,2,2,7.80,0.57,11,7,0.0015,0.0029,0.0535,0.0001,0.0035,0.0056,0.0829,0.0029,0.6938,0.7920,0,,1.0,,DYNAMIC,1.32x
raddiff_025_summary.txt,CPU,Automatic Differentiation,float32,time,200,dirichlet,dirichlet,DYNAMIC,,"(64, 64)",GMRES,0.0001,1e-06,15,100,10,200,0,100.00%,2.00,0.00,2,2,9.99,0.07,10,9,0.0014,0.0024,0.0426,0.0001,0.0036,0.0108,0.1556,0.0027,0.7128,0.8184,0,,1.0,,DYNAMIC,1.35x
raddiff_073_summary.txt,CPU,Automatic Differentiation,float64,time,200,dirichlet,dirichlet,DYNAMIC,,"(64, 64)",GMRES,1e-06,1e-08,15,100,10,200,0,100.00%,2.00,0.00,2,2,13.39,0.51,14,12,0.0017,0.0023,0.0358,0.0001,0.0038,0.0043,0.0643,0.0032,0.7502,0.8628,0,,1.0,,DYNAMIC,1.43x
raddiff_030_summary.txt,CPU,Finite Difference,float32,time,200,dirichlet,dirichlet,DYNAMIC,,"(64, 64)",BICGSTAB,0.0001,1e-06,15,100,10,200,0,100.00%,3.90,1.82,12,2,70.09,34.04,100,4,0.0110,0.0090,0.0704,0.0001,0.0433,0.0354,0.1807,0.0047,8.6566,8.7508,0,,1.0,,DYNAMIC,16.45x
raddiff_029_summary.txt,CPU,Finite Difference,float32,time,200,dirichlet,dirichlet,DYNAMIC,,"(64, 64)",GMRES,0.0001,1e-06,15,100,10,200,0,100.00%,2.00,0.00,2,2,1984.71,1.22,1985,1972,0.1502,0.1502,0.3724,0.0001,0.3007,0.0076,0.4026,0.2871,60.1485,60.2443,0,,1.0,,DYNAMIC,114.33x
raddiff_077_summary.txt,CPU,Finite Difference,float64,time,200,dirichlet,dirichlet,DYNAMIC,,"(64, 64)",GMRES,1e-06,1e-08,15,100,10,200,0,100.00%,2.00,0.00,2,2,1822.73,437.23,1951,13,0.1559,0.1643,0.3485,0.0001,0.3122,0.0732,0.3488,0.0040,62.4447,62.5401,0,,1.0,,DYNAMIC,118.69x
reactdiff_030_summary.txt,CPU,Automatic Differentiation,float32,time,200,dirichlet,dirichlet,gaussian,,"(128, 128)",CG,0.0001,1e-06,15,100,10,200,0,100.00%,2.10,0.30,3,2,7.41,1.29,12,6,0.0008,0.0007,0.0027,0.0001,0.0019,0.0023,0.0339,0.0015,0.3775,0.4952,0,,,0.001,GAUSSIAN,1.00x
reactdiff_029_summary.txt,CPU,Automatic Differentiation,float32,time,200,dirichlet,dirichlet,gaussian,,"(128, 128)",BICGSTAB,0.0001,1e-06,15,100,10,200,0,100.00%,2.10,0.30,3,2,3.88,0.63,6,3,0.0009,0.0008,0.0063,0.0001,0.0020,0.0023,0.0325,0.0015,0.4090,0.5303,0,,,0.001,GAUSSIAN,1.08x
reactdiff_028_summary.txt,CPU,Automatic Differentiation,float32,time,200,dirichlet,dirichlet,gaussian,,"(128, 128)",GMRES,0.0001,1e-06,15,100,10,200,0,100.00%,2.10,0.30,3,2,7.45,1.30,13,6,0.0010,0.0009,0.0032,0.0000,0.0023,0.0024,0.0348,0.0018,0.4612,0.5793,0,,,0.001,GAUSSIAN,1.22x
reactdiff_102_summary.txt,CPU,Automatic Differentiation,float64,time,200,dirichlet,dirichlet,gaussian,,"(128, 128)",CG,1e-06,1e-08,15,100,10,200,0,100.00%,2.54,0.50,3,2,6.49,2.43,15,4,0.0009,0.0007,0.0027,0.0000,0.0025,0.0023,0.0328,0.0012,0.4929,0.6178,0,,,0.001,GAUSSIAN,1.31x
reactdiff_101_summary.txt,CPU,Automatic Differentiation,float64,time,200,dirichlet,dirichlet,gaussian,,"(128, 128)",BICGSTAB,1e-06,1e-08,15,100,10,200,0,100.00%,2.54,0.50,3,2,3.33,1.16,9,2,0.0009,0.0007,0.0031,0.0000,0.0026,0.0023,0.0329,0.0013,0.5113,0.6362,0,,,0.001,GAUSSIAN,1.35x
reactdiff_100_summary.txt,CPU,Automatic Differentiation,float64,time,200,dirichlet,dirichlet,gaussian,,"(128, 128)",GMRES,1e-06,1e-08,15,100,10,200,0,100.00%,2.54,0.50,3,2,6.43,2.39,15,4,0.0011,0.0009,0.0042,0.0000,0.0030,0.0026,0.0353,0.0015,0.6095,0.7319,0,,,0.001,GAUSSIAN,1.61x
reactdiff_107_summary.txt,CPU,Finite Difference,float64,time,200,dirichlet,dirichlet,gaussian,,"(128, 128)",BICGSTAB,1e-06,1e-08,15,100,10,200,0,100.00%,2.54,0.50,3,2,33.79,42.71,100,3,0.0063,0.0107,0.0491,0.0000,0.0163,0.0143,0.0838,0.0017,3.2612,3.3756,0,,,0.001,GAUSSIAN,8.64x
reactdiff_108_summary.txt,CPU,Finite Difference,float64,time,200,dirichlet,dirichlet,gaussian,,"(128, 128)",CG,1e-06,1e-08,15,100,10,200,0,100.00%,2.54,0.50,3,2,84.43,30.93,100,10,0.0074,0.0069,0.0407,0.0001,0.0191,0.0071,0.0825,0.0137,3.8241,3.9537,0,,,0.001,GAUSSIAN,10.13x
reactdiff_036_summary.txt,CPU,Finite Difference,float32,time,200,dirichlet,dirichlet,gaussian,,"(128, 128)",CG,0.0001,1e-06,15,100,10,8,192,4.00%,14.99,0.14,15,13,100.00,0.00,100,100,0.0120,0.0012,0.0532,0.0001,0.1798,0.0065,0.2453,0.1447,35.9552,36.0769,0,,,0.001,GAUSSIAN,95.25x
reactdiff_035_summary.txt,CPU,Finite Difference,float32,time,200,dirichlet,dirichlet,gaussian,,"(128, 128)",BICGSTAB,0.0001,1e-06,15,100,10,96,104,48.00%,12.41,3.68,15,2,72.74,34.84,100,5,0.0186,0.0095,0.0610,0.0001,0.2313,0.0951,0.3913,0.0228,46.2524,46.3756,0,,,0.001,GAUSSIAN,122.52x
reactdiff_106_summary.txt,CPU,Finite Difference,float64,time,200,dirichlet,dirichlet,gaussian,,"(128, 128)",GMRES,1e-06,1e-08,15,100,10,200,0,100.00%,2.54,0.50,3,2,1956.20,19.03,1989,1938,0.2881,0.2319,0.5472,0.0001,0.7335,0.2387,1.0150,0.4633,146.6911,146.8158,0,,,0.001,GAUSSIAN,388.59x
reactdiff_034_summary.txt,CPU,Finite Difference,float32,time,200,dirichlet,dirichlet,gaussian,,"(128, 128)",GMRES,0.0001,1e-06,15,100,10,200,0,100.00%,2.87,1.64,9,2,1988.95,5.22,1995,1981,0.2582,0.1889,0.4403,0.0001,0.7414,0.6499,3.1412,0.3879,148.2756,148.4101,0,,,0.001,GAUSSIAN,392.78x
reactdiff_027_summary.txt,CPU,Automatic Differentiation,float32,time,200,dirichlet,dirichlet,gaussian,,"(64, 64)",CG,0.0001,1e-06,15,100,10,200,0,100.00%,2.10,0.31,4,2,6.93,1.33,12,6,0.0006,0.0006,0.0020,0.0000,0.0015,0.0024,0.0353,0.0012,0.3022,0.4242,0,,,0.001,GAUSSIAN,1.00x
reactdiff_026_summary.txt,CPU,Automatic Differentiation,float32,time,200,dirichlet,dirichlet,gaussian,,"(64, 64)",BICGSTAB,0.0001,1e-06,15,100,10,200,0,100.00%,2.10,0.31,4,2,3.52,0.63,6,3,0.0006,0.0006,0.0021,0.0000,0.0015,0.0023,0.0328,0.0012,0.3072,0.4257,0,,,0.001,GAUSSIAN,1.02x
reactdiff_025_summary.txt,CPU,Automatic Differentiation,float32,time,200,dirichlet,dirichlet,gaussian,,"(64, 64)",GMRES,0.0001,1e-06,15,100,10,200,0,100.00%,2.10,0.31,4,2,6.91,1.34,12,6,0.0007,0.0007,0.0029,0.0000,0.0018,0.0026,0.0371,0.0013,0.3557,0.4758,0,,,0.001,GAUSSIAN,1.18x
reactdiff_099_summary.txt,CPU,Automatic Differentiation,float64,time,200,dirichlet,dirichlet,gaussian,,"(64, 64)",CG,1e-06,1e-08,15,100,10,200,0,100.00%,2.42,0.52,4,2,6.97,2.92,15,4,0.0007,0.0006,0.0021,0.0000,0.0018,0.0024,0.0333,0.0010,0.3641,0.4870,0,,,0.001,GAUSSIAN,1.20x
reactdiff_098_summary.txt,CPU,Automatic Differentiation,float64,time,200,dirichlet,dirichlet,gaussian,,"(64, 64)",BICGSTAB,1e-06,1e-08,15,100,10,200,0,100.00%,2.42,0.52,4,2,3.67,1.53,9,2,0.0007,0.0006,0.0023,0.0000,0.0019,0.0024,0.0337,0.0010,0.3787,0.5036,0,,,0.001,GAUSSIAN,1.25x
reactdiff_097_summary.txt,CPU,Automatic Differentiation,float64,time,200,dirichlet,dirichlet,gaussian,,"(64, 64)",GMRES,1e-06,1e-08,15,100,10,200,0,100.00%,2.42,0.52,4,2,6.92,2.87,15,4,0.0008,0.0007,0.0031,0.0000,0.0022,0.0026,0.0358,0.0011,0.4388,0.5620,0,,,0.001,GAUSSIAN,1.45x
reactdiff_104_summary.txt,CPU,Finite Difference,float64,time,200,dirichlet,dirichlet,gaussian,,"(64, 64)",BICGSTAB,1e-06,1e-08,15,100,10,200,0,100.00%,2.42,0.52,4,2,27.20,39.67,100,3,0.0028,0.0052,0.0423,0.0000,0.0069,0.0089,0.0878,0.0012,1.3868,1.5125,0,,,0.001,GAUSSIAN,4.59x
reactdiff_105_summary.txt,CPU,Finite Difference,float64,time,200,dirichlet,dirichlet,gaussian,,"(64, 64)",CG,1e-06,1e-08,15,100,10,200,0,100.00%,2.42,0.52,4,2,91.51,23.81,100,12,0.0042,0.0040,0.0358,0.0000,0.0105,0.0058,0.0782,0.0076,2.0937,2.2159,0,,,0.001,GAUSSIAN,6.93x
reactdiff_032_summary.txt,CPU,Finite Difference,float32,time,200,dirichlet,dirichlet,gaussian,,"(64, 64)",BICGSTAB,0.0001,1e-06,15,100,10,190,10,95.00%,6.33,3.67,15,2,78.42,33.44,100,3,0.0108,0.0068,0.0553,0.0000,0.0685,0.0574,0.2325,0.0026,13.7023,13.8170,0,,,0.001,GAUSSIAN,45.34x
reactdiff_033_summary.txt,CPU,Finite Difference,float32,time,200,dirichlet,dirichlet,gaussian,,"(64, 64)",CG,0.0001,1e-06,15,100,10,34,166,17.00%,14.91,0.32,15,13,100.00,0.00,100,100,0.0081,0.0013,0.0513,0.0000,0.1211,0.0075,0.1960,0.0986,24.2258,24.3460,0,,,0.001,GAUSSIAN,80.16x
reactdiff_031_summary.txt,CPU,Finite Difference,float32,time,200,dirichlet,dirichlet,gaussian,,"(64, 64)",GMRES,0.0001,1e-06,15,100,10,200,0,100.00%,2.10,0.32,4,2,1984.22,2.95,1994,1981,0.1275,0.1215,0.2956,0.0000,0.2679,0.0806,0.8144,0.2396,53.5801,53.6951,0,,,0.001,GAUSSIAN,177.30x
reactdiff_103_summary.txt,CPU,Finite Difference,float64,time,200,dirichlet,dirichlet,gaussian,,"(64, 64)",GMRES,1e-06,1e-08,15,100,10,200,0,100.00%,2.42,0.52,4,2,1951.16,16.53,1990,1938,0.1572,0.1320,0.3138,0.0000,0.3807,0.1431,0.8779,0.2648,76.1493,76.2742,0,,,0.001,GAUSSIAN,251.98x
reactdiff_018_summary.txt,CPU,Automatic Differentiation,float32,time,200,dirichlet,dirichlet,gaussian,,"(128, 128)",CG,0.0001,1e-06,15,100,10,200,0,100.00%,2.00,0.00,2,2,7.12,0.58,12,7,0.0007,0.0007,0.0023,0.0000,0.0017,0.0020,0.0304,0.0014,0.3362,0.4521,0,,,0.01,GAUSSIAN,1.00x
reactdiff_017_summary.txt,CPU,Automatic Differentiation,float32,time,200,dirichlet,dirichlet,gaussian,,"(128, 128)",BICGSTAB,0.0001,1e-06,15,100,10,200,0,100.00%,2.00,0.00,2,2,3.97,0.37,7,3,0.0008,0.0007,0.0027,0.0000,0.0018,0.0021,0.0311,0.0015,0.3567,0.4768,0,,,0.01,GAUSSIAN,1.06x
reactdiff_016_summary.txt,CPU,Automatic Differentiation,float32,time,200,dirichlet,dirichlet,gaussian,,"(128, 128)",GMRES,0.0001,1e-06,15,100,10,200,0,100.00%,2.00,0.00,2,2,7.12,0.61,12,7,0.0009,0.0009,0.0031,0.0000,0.0020,0.0022,0.0325,0.0018,0.4086,0.5257,0,,,0.01,GAUSSIAN,1.22x
